EEA_SQUARE;MAPX;MAPY;PARTNER_ID;DATE_YEAR;DATE_WEEK;SPECIES_CD;COMP_LISTS;CASUAL_EV;RECORDS;NUM_COUNTS;MAX_COUNT;AV_COUNT
10kmE380N237;3805000.00;2375000.00;France;2016;38;OENOEN;;1;4;4;8;3.00
10kmE380N238;3805000.00;2385000.00;France;2016;38;OENOEN;;1;1;1;11;11.00
10kmE380N239;3805000.00;2395000.00;France;2016;38;OENOEN;;1;1;1;1;1.00
10kmE380N264;3805000.00;2645000.00;France;2016;38;OENOEN;;1;1;1;1;1.00
10kmE380N285;3805000.00;2855000.00;France;2016;38;OENOEN;;1;1;1;1;1.00
10kmE381N228;3815000.00;2285000.00;France;2016;38;OENOEN;;2;2;2;3;2.00
10kmE381N234;3815000.00;2345000.00;France;2016;38;OENOEN;;1;1;1;1;1.00
10kmE381N240;3815000.00;2405000.00;France;2016;38;OENOEN;;2;2;2;3;2.00
10kmE381N241;3815000.00;2415000.00;France;2016;38;OENOEN;;1;1;1;1;1.00
10kmE381N247;3815000.00;2475000.00;France;2016;38;OENOEN;;1;2;2;1;1.00
10kmE382N228;3825000.00;2285000.00;France;2016;38;OENOEN;;4;6;6;10;4.50
10kmE382N238;3825000.00;2385000.00;France;2016;38;OENOEN;;1;1;1;1;1.00
10kmE382N240;3825000.00;2405000.00;France;2016;38;OENOEN;;1;1;1;3;3.00
10kmE382N242;3825000.00;2425000.00;France;2016;38;OENOEN;;2;2;2;1;1.00
10kmE382N267;3825000.00;2675000.00;France;2016;38;OENOEN;;1;1;1;6;6.00
10kmE382N277;3825000.00;2775000.00;France;2016;38;OENOEN;;2;2;2;5;3.00
10kmE383N233;3835000.00;2335000.00;France;2016;38;OENOEN;;2;2;2;3;2.50
10kmE384N229;3845000.00;2295000.00;France;2016;38;OENOEN;;2;2;2;1;1.00
10kmE384N231;3845000.00;2315000.00;France;2016;38;OENOEN;;1;1;1;1;1.00
10kmE384N278;3845000.00;2785000.00;France;2016;38;OENOEN;;2;2;2;3;2.50
10kmE384N300;3845000.00;3005000.00;France;2016;38;OENOEN;;1;1;1;4;4.00
10kmE385N229;3855000.00;2295000.00;France;2016;38;OENOEN;;2;2;2;2;1.50
10kmE385N233;3855000.00;2335000.00;France;2016;38;OENOEN;;1;1;1;12;12.00
10kmE385N253;3855000.00;2535000.00;France;2016;38;OENOEN;;1;1;1;2;2.00
10kmE385N257;3855000.00;2575000.00;France;2016;38;OENOEN;;1;1;1;1;1.00
10kmE385N278;3855000.00;2785000.00;France;2016;38;OENOEN;;1;1;1;2;2.00
10kmE385N299;3855000.00;2995000.00;France;2016;38;OENOEN;;1;1;1;2;2.00
10kmE386N230;3865000.00;2305000.00;France;2016;38;OENOEN;;1;2;2;10;8.50
10kmE386N233;3865000.00;2335000.00;France;2016;38;OENOEN;;2;3;3;3;2.00
10kmE386N248;3865000.00;2485000.00;France;2016;38;OENOEN;;1;1;1;2;2.00
10kmE386N251;3865000.00;2515000.00;France;2016;38;OENOEN;;2;2;2;10;5.50
10kmE386N252;3865000.00;2525000.00;France;2016;38;OENOEN;;4;7;7;5;1.85
10kmE386N293;3865000.00;2935000.00;France;2016;38;OENOEN;;1;1;1;1;1.00
10kmE387N251;3875000.00;2515000.00;France;2016;38;OENOEN;;2;2;2;7;4.00
10kmE387N252;3875000.00;2525000.00;France;2016;38;OENOEN;;1;2;2;1;1.00
10kmE387N272;3875000.00;2725000.00;France;2016;38;OENOEN;;1;1;1;2;2.00
10kmE387N284;3875000.00;2845000.00;France;2016;38;OENOEN;;1;1;1;2;2.00
10kmE388N227;3885000.00;2275000.00;France;2016;38;OENOEN;;2;2;2;1;1.00
10kmE388N228;3885000.00;2285000.00;France;2016;38;OENOEN;;2;2;2;1;1.00
10kmE388N250;3885000.00;2505000.00;France;2016;38;OENOEN;;1;3;3;5;3.33
10kmE388N252;3885000.00;2525000.00;France;2016;38;OENOEN;;5;6;6;2;1.16
10kmE388N253;3885000.00;2535000.00;France;2016;38;OENOEN;;4;5;5;1;1.00
10kmE388N272;3885000.00;2725000.00;France;2016;38;OENOEN;;1;1;1;3;3.00
10kmE389N226;3895000.00;2265000.00;France;2016;38;OENOEN;;2;4;4;1;1.00
10kmE389N250;3895000.00;2505000.00;France;2016;38;OENOEN;;1;3;3;10;4.33
10kmE389N251;3895000.00;2515000.00;France;2016;38;OENOEN;;2;3;3;4;2.33
10kmE389N269;3895000.00;2695000.00;France;2016;38;OENOEN;;2;2;2;5;3.50
10kmE389N281;3895000.00;2815000.00;France;2016;38;OENOEN;;3;6;6;3;1.66
10kmE389N286;3895000.00;2865000.00;France;2016;38;OENOEN;;2;3;3;3;2.33
10kmE389N287;3895000.00;2875000.00;France;2016;38;OENOEN;;1;1;1;3;3.00
10kmE390N228;3905000.00;2285000.00;France;2016;38;OENOEN;;5;5;5;15;5.60
10kmE390N252;3905000.00;2525000.00;France;2016;38;OENOEN;;2;2;2;26;14.00
10kmE390N253;3905000.00;2535000.00;France;2016;38;OENOEN;;3;5;5;5;2.00
10kmE390N286;3905000.00;2865000.00;France;2016;38;OENOEN;;1;1;1;1;1.00
10kmE390N294;3905000.00;2945000.00;France;2016;38;OENOEN;;1;1;1;2;2.00
10kmE390N295;3905000.00;2955000.00;France;2016;38;OENOEN;;1;1;1;1;1.00
10kmE390N297;3905000.00;2975000.00;France;2016;38;OENOEN;;2;2;2;2;1.50
10kmE391N228;3915000.00;2285000.00;France;2016;38;OENOEN;;2;9;9;6;2.22
10kmE391N230;3915000.00;2305000.00;France;2016;38;OENOEN;;2;2;2;3;3.00
10kmE391N240;3915000.00;2405000.00;France;2016;38;OENOEN;;1;1;1;4;4.00
10kmE391N245;3915000.00;2455000.00;France;2016;38;OENOEN;;1;1;1;12;12.00
10kmE391N246;3915000.00;2465000.00;France;2016;38;OENOEN;;1;1;1;1;1.00
10kmE391N247;3915000.00;2475000.00;France;2016;38;OENOEN;;1;1;1;1;1.00
10kmE391N252;3915000.00;2525000.00;France;2016;38;OENOEN;;1;1;1;7;7.00
10kmE391N255;3915000.00;2555000.00;France;2016;38;OENOEN;;3;4;4;6;2.50
10kmE391N268;3915000.00;2685000.00;France;2016;38;OENOEN;;1;1;1;1;1.00
10kmE391N269;3915000.00;2695000.00;France;2016;38;OENOEN;;2;2;2;2;1.50
10kmE391N282;3915000.00;2825000.00;France;2016;38;OENOEN;;1;1;1;1;1.00
10kmE391N285;3915000.00;2855000.00;France;2016;38;OENOEN;;1;1;1;1;1.00
10kmE391N288;3915000.00;2885000.00;France;2016;38;OENOEN;;1;1;1;6;6.00
10kmE391N292;3915000.00;2925000.00;France;2016;38;OENOEN;;1;5;5;4;1.60
10kmE392N227;3925000.00;2275000.00;France;2016;38;OENOEN;;1;3;3;2;1.33
10kmE392N236;3925000.00;2365000.00;France;2016;38;OENOEN;;1;1;1;1;1.00
10kmE392N241;3925000.00;2415000.00;France;2016;38;OENOEN;;1;1;1;1;1.00
10kmE392N242;3925000.00;2425000.00;France;2016;38;OENOEN;;1;1;1;1;1.00
10kmE392N243;3925000.00;2435000.00;France;2016;38;OENOEN;;2;3;3;15;10.33
10kmE392N248;3925000.00;2485000.00;France;2016;38;OENOEN;;1;1;1;2;2.00
10kmE392N251;3925000.00;2515000.00;France;2016;38;OENOEN;;1;1;1;3;3.00
10kmE392N252;3925000.00;2525000.00;France;2016;38;OENOEN;;2;2;2;6;4.50
10kmE392N253;3925000.00;2535000.00;France;2016;38;OENOEN;;2;2;2;2;1.50
10kmE392N254;3925000.00;2545000.00;France;2016;38;OENOEN;;1;1;1;1;1.00
10kmE392N255;3925000.00;2555000.00;France;2016;38;OENOEN;;1;1;1;2;2.00
10kmE392N257;3925000.00;2575000.00;France;2016;38;OENOEN;;1;1;1;2;2.00
10kmE392N272;3925000.00;2725000.00;France;2016;38;OENOEN;;1;1;1;1;1.00
10kmE392N273;3925000.00;2735000.00;France;2016;38;OENOEN;;1;1;1;1;1.00
10kmE392N274;3925000.00;2745000.00;France;2016;38;OENOEN;;1;1;1;2;2.00
10kmE392N283;3925000.00;2835000.00;France;2016;38;OENOEN;;1;1;1;1;1.00
10kmE392N293;3925000.00;2935000.00;France;2016;38;OENOEN;;1;1;1;3;3.00
10kmE393N227;3935000.00;2275000.00;France;2016;38;OENOEN;;2;2;2;10;6.00
10kmE393N241;3935000.00;2415000.00;France;2016;38;OENOEN;;2;2;2;1;1.00
10kmE393N245;3935000.00;2455000.00;France;2016;38;OENOEN;;3;4;4;9;4.25
10kmE393N247;3935000.00;2475000.00;France;2016;38;OENOEN;;1;1;1;10;10.00
10kmE393N248;3935000.00;2485000.00;France;2016;38;OENOEN;;7;13;13;11;2.92
10kmE393N252;3935000.00;2525000.00;France;2016;38;OENOEN;;2;4;4;12;6.25
10kmE393N253;3935000.00;2535000.00;France;2016;38;OENOEN;;4;4;4;3;1.50
10kmE393N254;3935000.00;2545000.00;France;2016;38;OENOEN;;3;3;3;7;3.66
10kmE393N255;3935000.00;2555000.00;France;2016;38;OENOEN;;1;1;1;2;2.00
10kmE393N256;3935000.00;2565000.00;France;2016;38;OENOEN;;1;1;1;1;1.00
10kmE393N270;3935000.00;2705000.00;France;2016;38;OENOEN;;3;3;3;3;2.00
10kmE393N281;3935000.00;2815000.00;France;2016;38;OENOEN;;1;1;1;1;1.00
10kmE393N283;3935000.00;2835000.00;France;2016;38;OENOEN;;1;1;1;1;1.00
10kmE393N284;3935000.00;2845000.00;France;2016;38;OENOEN;;1;1;1;1;1.00
10kmE394N226;3945000.00;2265000.00;France;2016;38;OENOEN;;1;2;2;3;2.00
10kmE394N238;3945000.00;2385000.00;France;2016;38;OENOEN;;1;1;1;1;1.00
10kmE394N248;3945000.00;2485000.00;France;2016;38;OENOEN;;5;9;9;4;1.66
10kmE394N249;3945000.00;2495000.00;France;2016;38;OENOEN;;3;5;5;4;2.40
10kmE394N250;3945000.00;2505000.00;France;2016;38;OENOEN;;1;1;1;5;5.00
10kmE394N254;3945000.00;2545000.00;France;2016;38;OENOEN;;5;6;6;3;2.16
10kmE394N256;3945000.00;2565000.00;France;2016;38;OENOEN;;1;1;1;1;1.00
10kmE394N258;3945000.00;2585000.00;France;2016;38;OENOEN;;1;1;1;2;2.00
10kmE394N269;3945000.00;2695000.00;France;2016;38;OENOEN;;1;1;1;3;3.00
10kmE394N284;3945000.00;2845000.00;France;2016;38;OENOEN;;1;1;1;1;1.00
10kmE394N287;3945000.00;2875000.00;France;2016;38;OENOEN;;1;1;1;1;1.00
10kmE394N297;3945000.00;2975000.00;France;2016;38;OENOEN;;1;2;2;1;1.00
10kmE395N224;3955000.00;2245000.00;France;2016;38;OENOEN;;2;2;2;1;1.00
10kmE395N243;3955000.00;2435000.00;France;2016;38;OENOEN;;1;5;5;2;1.20
10kmE395N248;3955000.00;2485000.00;France;2016;38;OENOEN;;10;19;19;10;2.89
10kmE395N249;3955000.00;2495000.00;France;2016;38;OENOEN;;2;5;5;3;2.00
10kmE395N251;3955000.00;2515000.00;France;2016;38;OENOEN;;2;2;2;3;3.00
10kmE395N254;3955000.00;2545000.00;France;2016;38;OENOEN;;1;1;1;3;3.00
10kmE395N258;3955000.00;2585000.00;France;2016;38;OENOEN;;1;1;1;1;1.00
10kmE395N268;3955000.00;2685000.00;France;2016;38;OENOEN;;1;1;1;1;1.00
10kmE395N269;3955000.00;2695000.00;France;2016;38;OENOEN;;2;6;6;5;2.33
10kmE395N270;3955000.00;2705000.00;France;2016;38;OENOEN;;2;3;3;1;1.00
10kmE395N282;3955000.00;2825000.00;France;2016;38;OENOEN;;1;1;1;1;1.00
10kmE395N284;3955000.00;2845000.00;France;2016;38;OENOEN;;1;1;1;1;1.00
10kmE396N241;3965000.00;2415000.00;France;2016;38;OENOEN;;1;1;1;2;2.00
10kmE396N244;3965000.00;2445000.00;France;2016;38;OENOEN;;2;2;2;2;1.50
10kmE396N248;3965000.00;2485000.00;France;2016;38;OENOEN;;1;1;1;1;1.00
10kmE396N252;3965000.00;2525000.00;France;2016;38;OENOEN;;1;1;1;1;1.00
10kmE396N257;3965000.00;2575000.00;France;2016;38;OENOEN;;2;2;2;5;5.00
10kmE396N266;3965000.00;2665000.00;France;2016;38;OENOEN;;2;3;3;10;4.66
10kmE396N267;3965000.00;2675000.00;France;2016;38;OENOEN;;1;1;1;2;2.00
10kmE396N268;3965000.00;2685000.00;France;2016;38;OENOEN;;1;1;1;1;1.00
10kmE396N271;3965000.00;2715000.00;France;2016;38;OENOEN;;3;4;4;3;1.50
10kmE396N283;3965000.00;2835000.00;France;2016;38;OENOEN;;1;1;1;1;1.00
10kmE396N287;3965000.00;2875000.00;France;2016;38;OENOEN;;1;2;2;2;1.50
10kmE397N223;3975000.00;2235000.00;France;2016;38;OENOEN;;2;2;2;1;1.00
10kmE397N225;3975000.00;2255000.00;France;2016;38;OENOEN;;2;3;3;4;2.66
10kmE397N243;3975000.00;2435000.00;France;2016;38;OENOEN;;1;1;1;1;1.00
10kmE397N246;3975000.00;2465000.00;France;2016;38;OENOEN;;2;2;2;4;2.50
10kmE397N247;3975000.00;2475000.00;France;2016;38;OENOEN;;1;1;1;1;1.00
10kmE397N262;3975000.00;2625000.00;France;2016;38;OENOEN;;1;1;1;6;6.00
10kmE397N263;3975000.00;2635000.00;France;2016;38;OENOEN;;1;1;1;1;1.00
10kmE397N264;3975000.00;2645000.00;France;2016;38;OENOEN;;1;1;1;1;1.00
10kmE398N230;3985000.00;2305000.00;France;2016;38;OENOEN;;2;2;2;2;1.50
10kmE398N237;3985000.00;2375000.00;France;2016;38;OENOEN;;1;1;1;1;1.00
10kmE398N244;3985000.00;2445000.00;France;2016;38;OENOEN;;4;5;5;10;5.60
10kmE398N245;3985000.00;2455000.00;France;2016;38;OENOEN;;6;11;11;39;10.09
10kmE398N246;3985000.00;2465000.00;France;2016;38;OENOEN;;4;4;4;3;1.75
10kmE398N261;3985000.00;2615000.00;France;2016;38;OENOEN;;1;1;1;1;1.00
10kmE398N264;3985000.00;2645000.00;France;2016;38;OENOEN;;1;1;1;1;1.00
10kmE398N267;3985000.00;2675000.00;France;2016;38;OENOEN;;1;1;1;1;1.00
10kmE398N289;3985000.00;2895000.00;France;2016;38;OENOEN;;1;1;1;3;3.00
10kmE398N294;3985000.00;2945000.00;France;2016;38;OENOEN;;1;1;1;1;1.00
10kmE399N223;3995000.00;2235000.00;France;2016;38;OENOEN;;5;6;6;6;3.16
10kmE399N247;3995000.00;2475000.00;France;2016;38;OENOEN;;1;1;1;2;2.00
10kmE399N248;3995000.00;2485000.00;France;2016;38;OENOEN;;1;1;1;1;1.00
10kmE399N251;3995000.00;2515000.00;France;2016;38;OENOEN;;4;5;5;14;4.80
10kmE399N257;3995000.00;2575000.00;France;2016;38;OENOEN;;1;1;1;1;1.00
10kmE399N260;3995000.00;2605000.00;France;2016;38;OENOEN;;1;1;1;1;1.00
10kmE399N266;3995000.00;2665000.00;France;2016;38;OENOEN;;2;3;3;5;2.66
10kmE400N222;4005000.00;2225000.00;France;2016;38;OENOEN;;1;2;2;1;1.00
10kmE400N231;4005000.00;2315000.00;France;2016;38;OENOEN;;2;4;4;2;1.25
10kmE400N256;4005000.00;2565000.00;France;2016;38;OENOEN;;2;2;2;4;3.00
10kmE400N258;4005000.00;2585000.00;France;2016;38;OENOEN;;1;1;1;1;1.00
10kmE401N239;4015000.00;2395000.00;France;2016;38;OENOEN;;1;1;1;2;2.00
10kmE401N240;4015000.00;2405000.00;France;2016;38;OENOEN;;1;1;1;1;1.00
10kmE401N254;4015000.00;2545000.00;France;2016;38;OENOEN;;2;2;2;10;5.50
10kmE401N256;4015000.00;2565000.00;France;2016;38;OENOEN;;1;2;2;13;10.00
10kmE401N258;4015000.00;2585000.00;France;2016;38;OENOEN;;1;2;2;4;2.50
10kmE401N266;4015000.00;2665000.00;France;2016;38;OENOEN;;1;1;1;3;3.00
10kmE401N269;4015000.00;2695000.00;France;2016;38;OENOEN;;1;1;1;1;1.00
10kmE401N273;4015000.00;2735000.00;France;2016;38;OENOEN;;1;1;1;1;1.00
10kmE401N293;4015000.00;2935000.00;France;2016;38;OENOEN;;3;4;4;1;1.00
10kmE402N244;4025000.00;2445000.00;France;2016;38;OENOEN;;2;3;3;10;5.33
10kmE402N253;4025000.00;2535000.00;France;2016;38;OENOEN;;1;1;1;1;1.00
10kmE402N254;4025000.00;2545000.00;France;2016;38;OENOEN;;2;4;4;4;2.00
10kmE402N255;4025000.00;2555000.00;France;2016;38;OENOEN;;1;1;1;1;1.00
10kmE402N258;4025000.00;2585000.00;France;2016;38;OENOEN;;1;1;1;1;1.00
10kmE402N264;4025000.00;2645000.00;France;2016;38;OENOEN;;4;4;4;3;2.00
10kmE402N269;4025000.00;2695000.00;France;2016;38;OENOEN;;3;3;3;11;5.66
10kmE402N282;4025000.00;2825000.00;France;2016;38;OENOEN;;1;1;1;2;2.00
10kmE403N253;4035000.00;2535000.00;France;2016;38;OENOEN;;1;1;1;1;1.00
10kmE403N255;4035000.00;2555000.00;France;2016;38;OENOEN;;3;3;3;7;5.66
10kmE403N264;4035000.00;2645000.00;France;2016;38;OENOEN;;2;2;2;3;2.00
10kmE403N278;4035000.00;2785000.00;France;2016;38;OENOEN;;1;1;1;2;2.00
10kmE404N258;4045000.00;2585000.00;France;2016;38;OENOEN;;1;1;1;1;1.00
10kmE404N275;4045000.00;2755000.00;France;2016;38;OENOEN;;3;5;5;1;1.00
10kmE404N284;4045000.00;2845000.00;France;2016;38;OENOEN;;1;1;1;1;1.00
10kmE405N226;4055000.00;2265000.00;France;2016;38;OENOEN;;8;8;8;14;5.37
10kmE405N243;4055000.00;2435000.00;France;2016;38;OENOEN;;2;5;5;5;3.20
10kmE405N250;4055000.00;2505000.00;France;2016;38;OENOEN;;2;4;4;5;3.50
10kmE405N256;4055000.00;2565000.00;France;2016;38;OENOEN;;1;1;1;2;2.00
10kmE405N288;4055000.00;2885000.00;France;2016;38;OENOEN;;1;1;1;2;2.00
10kmE406N229;4065000.00;2295000.00;France;2016;38;OENOEN;;1;1;1;3;3.00
10kmE406N284;4065000.00;2845000.00;France;2016;38;OENOEN;;1;1;1;1;1.00
10kmE406N285;4065000.00;2855000.00;France;2016;38;OENOEN;;8;8;8;3;1.50
10kmE407N229;4075000.00;2295000.00;France;2016;38;OENOEN;;2;2;2;1;1.00
10kmE407N230;4075000.00;2305000.00;France;2016;38;OENOEN;;2;2;2;3;2.00
10kmE407N240;4075000.00;2405000.00;France;2016;38;OENOEN;;1;1;1;1;1.00
10kmE408N268;4085000.00;2685000.00;France;2016;38;OENOEN;;2;2;2;1;1.00
10kmE408N274;4085000.00;2745000.00;France;2016;38;OENOEN;;1;1;1;1;1.00
10kmE409N271;4095000.00;2715000.00;France;2016;38;OENOEN;;1;1;1;3;3.00
10kmE409N279;4095000.00;2795000.00;France;2016;38;OENOEN;;1;1;1;4;4.00
10kmE409N280;4095000.00;2805000.00;France;2016;38;OENOEN;;1;1;1;2;2.00
10kmE410N274;4105000.00;2745000.00;France;2016;38;OENOEN;;3;3;3;2;1.33
10kmE410N279;4105000.00;2795000.00;France;2016;38;OENOEN;;1;1;1;1;1.00
10kmE410N280;4105000.00;2805000.00;France;2016;38;OENOEN;;1;2;2;6;5.00
10kmE411N232;4115000.00;2325000.00;France;2016;38;OENOEN;;1;1;1;2;2.00
10kmE413N272;4135000.00;2725000.00;France;2016;38;OENOEN;;1;1;1;30;30.00
10kmE413N280;4135000.00;2805000.00;France;2016;38;OENOEN;;2;2;2;5;5.00
10kmE414N279;4145000.00;2795000.00;France;2016;38;OENOEN;;1;2;2;1;1.00
10kmE414N280;4145000.00;2805000.00;France;2016;38;OENOEN;;1;1;1;2;2.00
10kmE321N292;3215000.00;2925000.00;France;2016;39;OENOEN;;1;1;1;2;2.00
10kmE321N293;3215000.00;2935000.00;France;2016;39;OENOEN;;2;3;3;1;1.00
10kmE322N288;3225000.00;2885000.00;France;2016;39;OENOEN;;1;1;1;12;12.00
10kmE323N292;3235000.00;2925000.00;France;2016;39;OENOEN;;2;2;2;2;1.50
10kmE323N293;3235000.00;2935000.00;France;2016;39;OENOEN;;1;1;1;2;2.00
10kmE324N290;3245000.00;2905000.00;France;2016;39;OENOEN;;1;1;1;1;1.00
10kmE324N293;3245000.00;2935000.00;France;2016;39;OENOEN;;3;12;12;6;2.66
10kmE325N284;3255000.00;2845000.00;France;2016;39;OENOEN;;1;1;1;3;3.00
10kmE325N285;3255000.00;2855000.00;France;2016;39;OENOEN;;1;2;2;6;4.00
10kmE325N286;3255000.00;2865000.00;France;2016;39;OENOEN;;3;4;4;2;1.75
10kmE325N294;3255000.00;2945000.00;France;2016;39;OENOEN;;2;2;2;3;2.00
10kmE326N285;3265000.00;2855000.00;France;2016;39;OENOEN;;1;1;1;1;1.00
10kmE326N292;3265000.00;2925000.00;France;2016;39;OENOEN;;1;1;1;1;1.00
10kmE326N293;3265000.00;2935000.00;France;2016;39;OENOEN;;1;1;1;2;2.00
10kmE327N293;3275000.00;2935000.00;France;2016;39;OENOEN;;1;1;1;2;2.00
10kmE327N294;3275000.00;2945000.00;France;2016;39;OENOEN;;1;1;1;1;1.00
10kmE328N285;3285000.00;2855000.00;France;2016;39;OENOEN;;2;2;2;1;1.00
10kmE329N292;3295000.00;2925000.00;France;2016;39;OENOEN;;1;1;1;1;1.00
10kmE331N282;3315000.00;2825000.00;France;2016;39;OENOEN;;3;3;3;2;1.66
10kmE331N283;3315000.00;2835000.00;France;2016;39;OENOEN;;1;1;1;1;1.00
10kmE331N293;3315000.00;2935000.00;France;2016;39;OENOEN;;3;4;4;5;3.50
10kmE332N282;3325000.00;2825000.00;France;2016;39;OENOEN;;1;6;6;3;2.33
10kmE333N281;3335000.00;2815000.00;France;2016;39;OENOEN;;4;5;5;4;1.60
10kmE335N287;3355000.00;2875000.00;France;2016;39;OENOEN;;2;2;2;3;2.50
10kmE336N293;3365000.00;2935000.00;France;2016;39;OENOEN;;1;1;1;1;1.00
10kmE336N294;3365000.00;2945000.00;France;2016;39;OENOEN;;2;2;2;3;2.50
10kmE337N270;3375000.00;2705000.00;France;2016;39;OENOEN;;2;3;3;2;1.33
10kmE337N276;3375000.00;2765000.00;France;2016;39;OENOEN;;3;3;3;3;2.00
10kmE337N279;3375000.00;2795000.00;France;2016;39;OENOEN;;2;3;3;10;4.66
10kmE338N232;3385000.00;2325000.00;France;2016;39;OENOEN;;1;1;1;2;2.00
10kmE338N233;3385000.00;2335000.00;France;2016;39;OENOEN;;1;1;1;1;1.00
10kmE338N269;3385000.00;2695000.00;France;2016;39;OENOEN;;3;3;3;3;2.00
10kmE338N270;3385000.00;2705000.00;France;2016;39;OENOEN;;2;2;2;1;1.00
10kmE338N273;3385000.00;2735000.00;France;2016;39;OENOEN;;1;1;1;1;1.00
10kmE338N276;3385000.00;2765000.00;France;2016;39;OENOEN;;3;3;3;2;1.33
10kmE339N232;3395000.00;2325000.00;France;2016;39;OENOEN;;3;3;3;2;1.66
10kmE339N233;3395000.00;2335000.00;France;2016;39;OENOEN;;1;1;1;1;1.00
10kmE339N234;3395000.00;2345000.00;France;2016;39;OENOEN;1;2;3;3;6;3.00
10kmE339N272;3395000.00;2725000.00;France;2016;39;OENOEN;;5;5;5;2;1.20
10kmE339N275;3395000.00;2755000.00;France;2016;39;OENOEN;;1;1;1;1;1.00
10kmE339N290;3395000.00;2905000.00;France;2016;39;OENOEN;;1;1;1;1;1.00
10kmE340N236;3405000.00;2365000.00;France;2016;39;OENOEN;1;1;2;2;2;1.50
10kmE340N272;3405000.00;2725000.00;France;2016;39;OENOEN;;2;2;2;1;1.00
10kmE340N275;3405000.00;2755000.00;France;2016;39;OENOEN;;1;4;4;3;2.25
10kmE341N231;3415000.00;2315000.00;France;2016;39;OENOEN;;1;2;2;3;2.50
10kmE341N266;3415000.00;2665000.00;France;2016;39;OENOEN;;3;3;3;1;1.00
10kmE341N268;3415000.00;2685000.00;France;2016;39;OENOEN;;2;2;2;6;3.50
10kmE341N269;3415000.00;2695000.00;France;2016;39;OENOEN;;2;2;2;1;1.00
10kmE341N272;3415000.00;2725000.00;France;2016;39;OENOEN;;4;14;14;2;1.07
10kmE341N273;3415000.00;2735000.00;France;2016;39;OENOEN;;1;1;1;1;1.00
10kmE342N228;3425000.00;2285000.00;France;2016;39;OENOEN;;6;7;7;3;1.71
10kmE342N231;3425000.00;2315000.00;France;2016;39;OENOEN;1;;1;1;2;2.00
10kmE342N240;3425000.00;2405000.00;France;2016;39;OENOEN;;1;1;1;10;10.00
10kmE342N241;3425000.00;2415000.00;France;2016;39;OENOEN;1;1;2;2;1;1.00
10kmE342N245;3425000.00;2455000.00;France;2016;39;OENOEN;;1;1;1;5;5.00
10kmE342N272;3425000.00;2725000.00;France;2016;39;OENOEN;;1;1;1;1;1.00
10kmE342N275;3425000.00;2755000.00;France;2016;39;OENOEN;;1;1;1;3;3.00
10kmE343N245;3435000.00;2455000.00;France;2016;39;OENOEN;1;1;2;2;10;6.50
10kmE343N247;3435000.00;2475000.00;France;2016;39;OENOEN;;2;3;3;1;1.00
10kmE343N263;3435000.00;2635000.00;France;2016;39;OENOEN;;3;6;6;6;2.33
10kmE343N266;3435000.00;2665000.00;France;2016;39;OENOEN;1;;1;1;3;3.00
10kmE344N245;3445000.00;2455000.00;France;2016;39;OENOEN;;2;2;2;3;2.00
10kmE344N246;3445000.00;2465000.00;France;2016;39;OENOEN;1;;1;1;1;1.00
10kmE344N259;3445000.00;2595000.00;France;2016;39;OENOEN;;1;2;2;2;1.50
10kmE344N260;3445000.00;2605000.00;France;2016;39;OENOEN;;1;1;1;1;1.00
10kmE344N261;3445000.00;2615000.00;France;2016;39;OENOEN;;2;2;2;3;2.00
10kmE344N263;3445000.00;2635000.00;France;2016;39;OENOEN;;1;1;1;1;1.00
10kmE344N277;3445000.00;2775000.00;France;2016;39;OENOEN;;1;1;1;1;1.00
10kmE345N236;3455000.00;2365000.00;France;2016;39;OENOEN;;1;1;1;2;2.00
10kmE345N239;3455000.00;2395000.00;France;2016;39;OENOEN;;1;1;1;1;1.00
10kmE345N245;3455000.00;2455000.00;France;2016;39;OENOEN;;2;2;2;2;1.50
10kmE345N247;3455000.00;2475000.00;France;2016;39;OENOEN;1;;1;1;2;2.00
10kmE345N262;3455000.00;2625000.00;France;2016;39;OENOEN;;5;5;5;2;1.60
10kmE345N263;3455000.00;2635000.00;France;2016;39;OENOEN;;1;1;1;1;1.00
10kmE345N264;3455000.00;2645000.00;France;2016;39;OENOEN;;2;2;2;1;1.00
10kmE346N239;3465000.00;2395000.00;France;2016;39;OENOEN;;1;1;1;1;1.00
10kmE346N248;3465000.00;2485000.00;France;2016;39;OENOEN;;1;1;1;2;2.00
10kmE346N258;3465000.00;2585000.00;France;2016;39;OENOEN;;1;1;1;1;1.00
10kmE346N259;3465000.00;2595000.00;France;2016;39;OENOEN;;2;2;2;1;1.00
10kmE346N260;3465000.00;2605000.00;France;2016;39;OENOEN;;2;4;4;1;1.00
10kmE346N261;3465000.00;2615000.00;France;2016;39;OENOEN;;2;2;2;1;1.00
10kmE346N263;3465000.00;2635000.00;France;2016;39;OENOEN;;3;6;6;6;2.83
10kmE346N264;3465000.00;2645000.00;France;2016;39;OENOEN;;1;2;2;3;2.00
10kmE346N265;3465000.00;2655000.00;France;2016;39;OENOEN;;2;2;2;2;1.50
10kmE347N228;3475000.00;2285000.00;France;2016;39;OENOEN;1;;1;1;3;3.00
10kmE347N229;3475000.00;2295000.00;France;2016;39;OENOEN;1;;1;1;1;1.00
10kmE347N231;3475000.00;2315000.00;France;2016;39;OENOEN;;2;2;2;5;5.00
